Format Version,1.23,Take Name,Take 2024-04-16 11.47.16 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.47.16.236 AM,Capture Start Frame,311328,Total Frames in Take,6967,Total Exported Frames,6967,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1245,Unlabeled 1245,Unlabeled 1245,Unlabeled 1246,Unlabeled 1246,Unlabeled 1246,Unlabeled 1247,Unlabeled 1247,Unlabeled 1247,Unlabeled 1248,Unlabeled 1248,Unlabeled 1248,Unlabeled 1249,Unlabeled 1249,Unlabeled 1249
,ID,"D0880","D0880","D0880","D08E0","D08E0","D08E0","D0900","D0900","D0900","D0910","D0910","D0910","D0920","D0920","D0920"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1829,15.241667,,,,-0.072198,-0.023007,0.066826,-0.091151,-0.019918,-0.004202,,,,-0.024957,-0.064084,-0.041810
1830,15.250000,,,,-0.072237,-0.022970,0.066802,-0.091253,-0.019665,-0.004100,,,,-0.025096,-0.063804,-0.041871
1831,15.258333,,,,-0.072281,-0.022957,0.066773,-0.091352,-0.019466,-0.004019,,,,-0.025223,-0.063561,-0.041922
1832,15.266667,,,,-0.072305,-0.022955,0.066753,-0.091406,-0.019326,-0.003966,,,,-0.025296,-0.063379,-0.041959
1833,15.275000,,,,-0.072339,-0.022940,0.066735,-0.091488,-0.019169,-0.003951,,,,-0.025354,-0.063223,-0.041985
1834,15.283333,,,,-0.072383,-0.022934,0.066715,-0.091541,-0.018996,-0.004008,,,,-0.025430,-0.063048,-0.041995
1835,15.291667,,,,-0.072428,-0.022898,0.066703,-0.091573,-0.018780,-0.004134,,,,-0.025474,-0.062862,-0.042005
1836,15.300000,,,,-0.072511,-0.022843,0.066703,-0.091540,-0.018541,-0.004280,,,,-0.025477,-0.062702,-0.042005
1837,15.308333,,,,-0.072601,-0.022791,0.066714,-0.091412,-0.018245,-0.004435,,,,-0.025465,-0.062545,-0.042002
1838,15.316667,,,,-0.072676,-0.022722,0.066750,-0.091347,-0.017946,-0.004603,,,,-0.025472,-0.062414,-0.042003
1839,15.325000,,,,-0.072763,-0.022665,0.066807,-0.091304,-0.017719,-0.004731,,,,-0.025516,-0.062293,-0.042006
1840,15.333333,,,,-0.072890,-0.022608,0.066873,-0.091289,-0.017546,-0.004850,,,,-0.025528,-0.062179,-0.042012
1841,15.341667,,,,-0.073008,-0.022570,0.066939,-0.091247,-0.017354,-0.004959,,,,-0.025530,-0.062079,-0.042020
1842,15.350000,,,,-0.073106,-0.022527,0.067002,-0.091205,-0.017181,-0.005027,,,,-0.025555,-0.061990,-0.042021
1843,15.358333,,,,-0.073151,-0.022472,0.067075,-0.091174,-0.017031,-0.005080,,,,-0.025577,-0.061929,-0.042025
1844,15.366667,,,,-0.073156,-0.022431,0.067134,-0.091135,-0.016901,-0.005126,,,,-0.025588,-0.061874,-0.042029
1845,15.375000,,,,-0.073128,-0.022400,0.067198,-0.091122,-0.016794,-0.005155,,,,-0.025588,-0.061807,-0.042033
1846,15.383333,,,,-0.073104,-0.022399,0.067243,-0.091115,-0.016703,-0.005153,,,,-0.025609,-0.061736,-0.042040
1847,15.391667,,,,-0.073057,-0.022380,0.067299,-0.091152,-0.016614,-0.005128,,,,-0.025610,-0.061651,-0.042043
1848,15.400000,,,,-0.073038,-0.022362,0.067338,-0.091186,-0.016543,-0.005082,,,,-0.025626,-0.061544,-0.042034
1849,15.408333,,,,-0.073047,-0.022354,0.067333,-0.091245,-0.016455,-0.004999,,,,-0.025622,-0.061408,-0.041997
1850,15.416667,,,,-0.073069,-0.022353,0.067313,-0.091237,-0.016317,-0.004891,,,,-0.025610,-0.061251,-0.041953
1851,15.425000,,,,-0.073076,-0.022348,0.067313,-0.091259,-0.016178,-0.004787,,,,-0.025608,-0.061079,-0.041897
1852,15.433333,,,,-0.073092,-0.022337,0.067320,-0.091332,-0.016060,-0.004689,,,,-0.025607,-0.060901,-0.041835
1853,15.441667,,,,-0.073096,-0.022322,0.067333,-0.091373,-0.015938,-0.004601,,,,-0.025622,-0.060702,-0.041758
1854,15.450000,,,,-0.073115,-0.022300,0.067338,-0.091391,-0.015785,-0.004501,,,,-0.025629,-0.060460,-0.041678
1855,15.458333,,,,-0.073143,-0.022282,0.067329,-0.091484,-0.015642,-0.004408,,,,-0.025611,-0.060161,-0.041599
1856,15.466667,,,,-0.073188,-0.022271,0.067321,-0.091578,-0.015488,-0.004324,,,,-0.025616,-0.059873,-0.041535
1857,15.475000,,,,-0.073192,-0.022251,0.067337,-0.091667,-0.015340,-0.004239,,,,-0.025647,-0.059550,-0.041484
1858,15.483333,,,,-0.073172,-0.022221,0.067380,-0.091811,-0.015217,-0.004140,,,,-0.025623,-0.059180,-0.041443
1859,15.491667,,,,-0.073151,-0.022203,0.067448,-0.091889,-0.015047,-0.004060,,,,-0.025638,-0.058818,-0.041405
1860,15.500000,,,,-0.073124,-0.022186,0.067510,-0.091982,-0.014862,-0.003980,,,,-0.025612,-0.058387,-0.041374
1861,15.508333,,,,-0.073130,-0.022178,0.067553,-0.092118,-0.014695,-0.003881,,,,-0.025606,-0.057967,-0.041337
1862,15.516667,,,,-0.073126,-0.022172,0.067591,-0.092167,-0.014520,-0.003749,,,,-0.025596,-0.057497,-0.041295
1863,15.525000,,,,-0.073138,-0.022174,0.067610,-0.092318,-0.014358,-0.003622,,,,-0.025598,-0.057017,-0.041233
1864,15.533333,,,,-0.073150,-0.022168,0.067624,-0.092525,-0.014227,-0.003479,,,,-0.025559,-0.056487,-0.041163
1865,15.541667,,,,-0.073169,-0.022167,0.067630,-0.092697,-0.014076,-0.003307,,,,-0.025545,-0.055940,-0.041060
1866,15.550000,,,,-0.073209,-0.022153,0.067627,-0.092785,-0.013886,-0.003152,,,,-0.025481,-0.055296,-0.040929
1867,15.558333,,,,-0.073237,-0.022112,0.067642,-0.092947,-0.013690,-0.002978,,,,-0.025468,-0.054709,-0.040800
1868,15.566667,,,,-0.073300,-0.022097,0.067636,-0.093210,-0.013616,-0.002831,,,,-0.025480,-0.054187,-0.040635
1869,15.575000,,,,-0.073345,-0.022058,0.067637,-0.093400,-0.013513,-0.002679,,,,-0.025455,-0.053666,-0.040474
1870,15.583333,,,,-0.073396,-0.022042,0.067620,-0.093476,-0.013407,-0.002516,,,,-0.025337,-0.053232,-0.040295
1871,15.591667,,,,-0.073464,-0.022033,0.067590,-0.093670,-0.013378,-0.002361,,,,-0.025296,-0.052825,-0.040117
1872,15.600000,,,,-0.073523,-0.022037,0.067562,-0.093827,-0.013338,-0.002195,,,,-0.025235,-0.052502,-0.039931
1873,15.608333,,,,-0.073590,-0.022039,0.067547,-0.093999,-0.013337,-0.002066,,,,-0.025159,-0.052218,-0.039735
1874,15.616667,,,,-0.073659,-0.022029,0.067527,-0.094105,-0.013304,-0.001931,,,,-0.025111,-0.051936,-0.039505
1875,15.625000,,,,-0.073729,-0.022025,0.067520,-0.094203,-0.013287,-0.001800,,,,-0.025106,-0.051704,-0.039288
1876,15.633333,,,,-0.073786,-0.022008,0.067523,-0.094285,-0.013271,-0.001651,,,,-0.025039,-0.051511,-0.039041
1877,15.641667,,,,-0.073866,-0.021992,0.067546,-0.094363,-0.013279,-0.001498,,,,-0.024945,-0.051348,-0.038752
1878,15.650000,,,,-0.073913,-0.021992,0.067595,-0.094438,-0.013330,-0.001343,,,,-0.024974,-0.051325,-0.038512
1879,15.658333,,,,-0.073918,-0.022012,0.067681,-0.094449,-0.013377,-0.001175,,,,-0.024932,-0.051330,-0.038256
1880,15.666667,,,,-0.073927,-0.022034,0.067779,-0.094472,-0.013468,-0.000953,,,,-0.024834,-0.051335,-0.037965
1881,15.675000,,,,-0.073844,-0.022031,0.067920,-0.094426,-0.013515,-0.000722,,,,-0.024889,-0.051383,-0.037697
1882,15.683333,,,,-0.073705,-0.022031,0.068106,-0.094427,-0.013617,-0.000455,,,,-0.024826,-0.051397,-0.037419
1883,15.691667,,,,-0.073491,-0.022055,0.068346,-0.094447,-0.013713,-0.000099,,,,-0.024756,-0.051386,-0.037128
1884,15.700000,,,,-0.073337,-0.022188,0.068570,-0.094315,-0.013724,0.000294,,,,-0.024795,-0.051385,-0.036845
1885,15.708333,,,,-0.073182,-0.022428,0.068824,-0.094222,-0.013750,0.000733,,,,-0.024616,-0.051286,-0.036524
1886,15.716667,,,,-0.072817,-0.022667,0.069193,-0.094066,-0.013730,0.001189,,,,-0.024581,-0.051201,-0.036230
1887,15.725000,,,,-0.072624,-0.023030,0.069497,-0.093878,-0.013746,0.001703,,,,-0.024463,-0.051068,-0.035906
1888,15.733333,,,,-0.072392,-0.023523,0.069895,-0.093507,-0.013718,0.002259,,,,-0.024192,-0.050893,-0.035561
1889,15.741667,,,,-0.072088,-0.024066,0.070295,-0.093371,-0.013895,0.002781,,,,-0.024076,-0.050842,-0.035212
1890,15.750000,,,,-0.071803,-0.024665,0.070699,-0.093100,-0.014163,0.003309,,,,-0.023782,-0.050826,-0.034840
1891,15.758333,,,,-0.071458,-0.025307,0.071144,-0.092830,-0.014597,0.003859,,,,-0.023570,-0.051022,-0.034499
1892,15.766667,,,,-0.071149,-0.026053,0.071539,-0.092648,-0.015305,0.004359,,,,-0.023286,-0.051453,-0.034099
1893,15.775000,,,,-0.070874,-0.026908,0.071950,-0.092488,-0.016232,0.004791,,,,-0.023006,-0.052042,-0.033736
1894,15.783333,,,,-0.070572,-0.027838,0.072322,-0.092379,-0.017351,0.005223,,,,-0.022755,-0.052768,-0.033305
1895,15.791667,,,,-0.070153,-0.028730,0.072714,-0.092346,-0.018739,0.005570,,,,-0.022414,-0.053645,-0.032917
1896,15.800000,,,,-0.069826,-0.029749,0.072983,-0.092159,-0.020214,0.005956,,,,-0.022094,-0.054709,-0.032494
1897,15.808333,,,,-0.069413,-0.030882,0.073235,-0.092091,-0.021879,0.006317,,,,-0.021759,-0.055997,-0.032135
1898,15.816667,,,,-0.068923,-0.032003,0.073493,-0.092025,-0.023601,0.006632,,,,-0.021423,-0.057316,-0.031736
1899,15.825000,,,,-0.068574,-0.033349,0.073662,-0.091744,-0.025248,0.006906,,,,-0.021009,-0.058636,-0.031408
1900,15.833333,,,,-0.068227,-0.034747,0.073802,-0.091540,-0.026932,0.007146,,,,-0.020685,-0.060006,-0.031098
1901,15.841667,,,,-0.067766,-0.036195,0.073959,-0.091251,-0.028547,0.007377,,,,-0.020349,-0.061478,-0.030824
1902,15.850000,,,,-0.067328,-0.037728,0.074116,-0.090885,-0.030130,0.007654,,,,-0.020082,-0.063058,-0.030612
1903,15.858333,,,,-0.066886,-0.039298,0.074336,-0.090523,-0.031697,0.007888,,,,-0.019868,-0.064721,-0.030414
1904,15.866667,,,,-0.066530,-0.040945,0.074525,-0.090063,-0.033163,0.008092,,,,-0.019610,-0.066421,-0.030227
1905,15.875000,,,,-0.066296,-0.042683,0.074669,-0.089725,-0.034694,0.008246,,,,-0.019279,-0.068101,-0.030018
1906,15.883333,,,,-0.066106,-0.044532,0.074824,-0.089353,-0.036258,0.008408,,,,-0.019029,-0.069817,-0.029834
1907,15.891667,,,,-0.065809,-0.046384,0.075026,-0.088953,-0.037892,0.008578,,,,-0.018763,-0.071543,-0.029669
1908,15.900000,,,,-0.065533,-0.048250,0.075219,-0.088673,-0.039686,0.008753,,,,-0.018640,-0.073351,-0.029495
1909,15.908333,,,,-0.065339,-0.050201,0.075359,-0.088418,-0.041561,0.008927,,,,-0.018483,-0.075202,-0.029336
1910,15.916667,,,,-0.065205,-0.052270,0.075494,-0.088176,-0.043524,0.009096,,,,-0.018204,-0.077090,-0.029169
1911,15.925000,,,,-0.065091,-0.054304,0.075651,-0.087953,-0.045525,0.009239,,,,-0.018010,-0.079014,-0.028992
1912,15.933333,,,,-0.064926,-0.056307,0.075818,-0.087621,-0.047502,0.009352,,,,-0.017749,-0.080930,-0.028836
1913,15.941667,,,,-0.064794,-0.058375,0.075936,-0.087397,-0.049470,0.009457,,,,-0.017504,-0.082856,-0.028693
1914,15.950000,,,,-0.064652,-0.060394,0.076013,-0.087151,-0.051444,0.009540,,,,-0.017330,-0.084773,-0.028569
1915,15.958333,,,,-0.064506,-0.062418,0.076074,-0.086887,-0.053444,0.009610,,,,-0.017060,-0.086730,-0.028474
1916,15.966667,,,,-0.064232,-0.064456,0.076129,-0.086658,-0.055467,0.009684,,,,-0.016833,-0.088719,-0.028389
1917,15.975000,,,,-0.063975,-0.066478,0.076155,-0.086426,-0.057540,0.009740,,,,-0.016650,-0.090757,-0.028306
1918,15.983333,,,,-0.063728,-0.068507,0.076178,-0.086152,-0.059569,0.009788,,,,-0.016452,-0.092767,-0.028248
1919,15.991667,,,,-0.063415,-0.070497,0.076235,-0.085932,-0.061612,0.009817,,,,-0.016192,-0.094725,-0.028194
1920,16.000000,,,,-0.063187,-0.072530,0.076244,-0.085743,-0.063633,0.009836,,,,-0.015975,-0.096599,-0.028150
1921,16.008333,,,,-0.062977,-0.074501,0.076246,-0.085584,-0.065613,0.009849,,,,-0.015820,-0.098427,-0.028108
1922,16.016667,,,,-0.062682,-0.076399,0.076288,-0.085444,-0.067551,0.009882,,,,-0.015594,-0.100150,-0.028077
1923,16.025000,,,,-0.062471,-0.078293,0.076304,-0.085267,-0.069437,0.009915,,,,-0.015364,-0.101786,-0.028055
1924,16.033333,,,,-0.062417,-0.080181,0.076302,-0.085132,-0.071265,0.009926,,,,-0.015125,-0.103372,-0.028032
1925,16.041667,,,,-0.062312,-0.081983,0.076336,-0.084930,-0.072936,0.009915,,,,-0.014898,-0.104876,-0.028016
1926,16.050000,,,,-0.062213,-0.083719,0.076362,-0.084736,-0.074501,0.009882,,,,-0.014640,-0.106296,-0.028019
1927,16.058333,,,,-0.062161,-0.085321,0.076343,-0.084513,-0.075899,0.009838,,,,-0.014422,-0.107651,-0.028044
1928,16.066667,,,,-0.061998,-0.086738,0.076329,-0.084213,-0.077114,0.009792,,,,-0.014240,-0.108945,-0.028090
1929,16.075000,,,,-0.061851,-0.088063,0.076303,-0.083935,-0.078223,0.009720,,,,-0.013986,-0.110079,-0.028134
1930,16.083333,,,,-0.061598,-0.089197,0.076286,-0.083724,-0.079232,0.009654,,,,-0.013849,-0.111181,-0.028219
1931,16.091667,,,,-0.061454,-0.090288,0.076214,-0.083516,-0.080189,0.009582,,,,-0.013676,-0.112165,-0.028293
1932,16.100000,,,,-0.061262,-0.091209,0.076160,-0.083247,-0.081048,0.009509,,,,-0.013506,-0.113093,-0.028384
1933,16.108333,,,,-0.061111,-0.092047,0.076089,-0.083066,-0.081842,0.009421,,,,-0.013331,-0.113935,-0.028465
1934,16.116667,,,,-0.061019,-0.092831,0.076003,-0.082873,-0.082559,0.009304,,,,-0.013197,-0.114684,-0.028559
1935,16.125000,,,,-0.061007,-0.093593,0.075884,-0.082729,-0.083250,0.009164,,,,-0.013042,-0.115343,-0.028658
1936,16.133333,,,,-0.060936,-0.094261,0.075770,-0.082629,-0.083869,0.009000,,,,-0.012902,-0.115907,-0.028755
1937,16.141667,,,,-0.060901,-0.094890,0.075595,-0.082532,-0.084435,0.008826,,,,-0.012810,-0.116433,-0.028888
1938,16.150000,,,,-0.060873,-0.095431,0.075400,-0.082438,-0.084958,0.008657,,,,-0.012793,-0.116920,-0.029039
1939,16.158333,,,,-0.060773,-0.095862,0.075204,-0.082331,-0.085422,0.008493,,,,-0.012673,-0.117331,-0.029191
1940,16.166667,,,,-0.060715,-0.096231,0.074975,-0.082332,-0.085892,0.008291,,,,-0.012434,-0.117706,-0.029343
1941,16.175000,,,,-0.060736,-0.096559,0.074732,-0.082289,-0.086258,0.008075,,,,-0.012296,-0.118063,-0.029509
1942,16.183333,,,,-0.060735,-0.096820,0.074558,-0.082218,-0.086583,0.007853,,,,-0.012280,-0.118390,-0.029694
1943,16.191667,,,,-0.060864,-0.097087,0.074362,-0.082275,-0.086863,0.007591,,,,-0.012207,-0.118611,-0.029864
1944,16.200000,,,,-0.060931,-0.097324,0.074208,-0.082317,-0.087083,0.007345,,,,-0.012190,-0.118778,-0.030050
1945,16.208333,,,,-0.061078,-0.097580,0.073994,-0.082300,-0.087254,0.007136,,,,-0.012058,-0.118863,-0.030235
1946,16.216667,,,,-0.061152,-0.097750,0.073782,-0.082319,-0.087386,0.006914,,,,-0.012081,-0.118966,-0.030444
1947,16.225000,,,,-0.061178,-0.097837,0.073547,-0.082406,-0.087454,0.006688,,,,-0.012236,-0.119092,-0.030676
1948,16.233333,,,,-0.061154,-0.097851,0.073297,-0.082320,-0.087415,0.006454,,,,-0.012205,-0.119186,-0.030885
1949,16.241667,,,,-0.061219,-0.097848,0.073043,-0.082302,-0.087386,0.006186,,,,-0.012136,-0.119262,-0.031105
1950,16.250000,,,,-0.061340,-0.097825,0.072783,-0.082373,-0.087372,0.005895,,,,-0.012237,-0.119353,-0.031344
1951,16.258333,,,,-0.061481,-0.097801,0.072539,-0.082358,-0.087316,0.005616,,,,-0.012285,-0.119384,-0.031554
1952,16.266667,,,,-0.061667,-0.097796,0.072280,-0.082485,-0.087348,0.005310,,,,-0.012303,-0.119385,-0.031759
1953,16.275000,,,,-0.061800,-0.097792,0.072051,-0.082670,-0.087422,0.005044,,,,-0.012395,-0.119376,-0.031974
1954,16.283333,,,,-0.061956,-0.097825,0.071825,-0.082855,-0.087516,0.004787,,,,-0.012514,-0.119367,-0.032187
1955,16.291667,,,,-0.062152,-0.097894,0.071589,-0.082958,-0.087587,0.004520,,,,-0.012569,-0.119349,-0.032393
1956,16.300000,,,,-0.062429,-0.097968,0.071313,-0.083037,-0.087589,0.004279,,,,-0.012662,-0.119349,-0.032602
1957,16.308333,,,,-0.062628,-0.098001,0.071087,-0.083184,-0.087554,0.004020,,,,-0.012791,-0.119342,-0.032850
1958,16.316667,,,,-0.062839,-0.097986,0.070844,-0.083282,-0.087439,0.003740,,,,-0.012881,-0.119309,-0.033060
1959,16.325000,,,,-0.063056,-0.097911,0.070553,-0.083300,-0.087265,0.003486,,,,-0.012974,-0.119258,-0.033258
1960,16.333333,,,,-0.063214,-0.097788,0.070317,-0.083463,-0.087122,0.003232,,,,-0.013136,-0.119216,-0.033474
1961,16.341667,,,,-0.063399,-0.097681,0.070121,-0.083598,-0.086959,0.003001,,,,-0.013250,-0.119121,-0.033679
1962,16.350000,,,,-0.063629,-0.097590,0.069946,-0.083684,-0.086807,0.002818,,,,-0.013340,-0.119012,-0.033823
1963,16.358333,,,,-0.063908,-0.097537,0.069776,-0.083864,-0.086735,0.002630,,,,-0.013478,-0.118916,-0.033939
1964,16.366667,,,,-0.064150,-0.097507,0.069641,-0.084004,-0.086663,0.002485,,,,-0.013603,-0.118838,-0.034033
1965,16.375000,,,,-0.064346,-0.097477,0.069548,-0.084152,-0.086614,0.002371,,,,-0.013752,-0.118791,-0.034121
1966,16.383333,,,,-0.064532,-0.097464,0.069472,-0.084278,-0.086551,0.002296,,,,-0.013909,-0.118744,-0.034181
1967,16.391667,,,,-0.064683,-0.097466,0.069431,-0.084397,-0.086497,0.002259,,,,-0.014037,-0.118708,-0.034223
1968,16.400000,,,,-0.064794,-0.097466,0.069413,-0.084517,-0.086466,0.002249,,,,-0.014158,-0.118668,-0.034244
1969,16.408333,,,,-0.064884,-0.097467,0.069410,-0.084620,-0.086435,0.002251,,,,-0.014248,-0.118644,-0.034238
1970,16.416667,,,,-0.064928,-0.097452,0.069428,-0.084710,-0.086423,0.002271,,,,-0.014321,-0.118622,-0.034217
1971,16.425000,,,,-0.064986,-0.097445,0.069443,-0.084784,-0.086421,0.002308,,,,-0.014375,-0.118606,-0.034178
1972,16.433333,,,,-0.065028,-0.097442,0.069483,-0.084869,-0.086447,0.002360,,,,-0.014409,-0.118589,-0.034128
1973,16.441667,,,,-0.065090,-0.097470,0.069546,-0.084984,-0.086503,0.002430,,,,-0.014393,-0.118571,-0.034047
1974,16.450000,,,,-0.065158,-0.097548,0.069622,-0.085017,-0.086557,0.002532,,,,-0.014484,-0.118601,-0.033979
1975,16.458333,,,,-0.065189,-0.097641,0.069741,-0.085015,-0.086608,0.002645,,,,-0.014586,-0.118646,-0.033901
1976,16.466667,,,,-0.065190,-0.097752,0.069847,-0.085061,-0.086677,0.002778,,,,-0.014697,-0.118707,-0.033811
1977,16.475000,,,,-0.065127,-0.097842,0.069983,-0.085061,-0.086740,0.002931,,,,-0.014741,-0.118744,-0.033710
1978,16.483333,,,,-0.065080,-0.097945,0.070114,-0.085135,-0.086856,0.003097,,,,-0.014760,-0.118784,-0.033606
1979,16.491667,,,,-0.065034,-0.098013,0.070239,-0.085176,-0.086976,0.003272,,,,-0.014744,-0.118825,-0.033490
1980,16.500000,,,,-0.065046,-0.098093,0.070360,-0.085145,-0.087065,0.003429,,,,-0.014682,-0.118863,-0.033346
1981,16.508333,,,,-0.065065,-0.098165,0.070525,-0.085132,-0.087165,0.003555,,,,-0.014660,-0.118911,-0.033199
1982,16.516667,,,,-0.065086,-0.098256,0.070642,-0.085140,-0.087266,0.003652,,,,-0.014708,-0.118973,-0.033081
1983,16.525000,,,,-0.065046,-0.098283,0.070722,-0.085111,-0.087320,0.003734,,,,-0.014676,-0.119037,-0.032988
1984,16.533333,,,,-0.064956,-0.098251,0.070775,-0.085107,-0.087353,0.003808,,,,-0.014653,-0.119100,-0.032906
1985,16.541667,,,,-0.064868,-0.098177,0.070822,-0.085041,-0.087340,0.003886,,,,-0.014615,-0.119136,-0.032831
1986,16.550000,,,,-0.064808,-0.098101,0.070879,-0.084994,-0.087323,0.003959,,,,-0.014564,-0.119142,-0.032750
1987,16.558333,,,,-0.064776,-0.098042,0.070955,-0.084962,-0.087295,0.004034,,,,-0.014547,-0.119117,-0.032670
1988,16.566667,,,,-0.064769,-0.098009,0.071034,-0.084953,-0.087262,0.004112,,,,-0.014523,-0.119069,-0.032594
1989,16.575000,,,,-0.064776,-0.097999,0.071135,-0.084961,-0.087219,0.004205,,,,-0.014461,-0.118976,-0.032507
1990,16.583333,,,,-0.064764,-0.097984,0.071242,-0.084920,-0.087140,0.004312,,,,-0.014408,-0.118844,-0.032424
1991,16.591667,,,,-0.064745,-0.097963,0.071345,-0.084873,-0.087035,0.004424,,,,-0.014436,-0.118723,-0.032358
1992,16.600000,,,,-0.064654,-0.097888,0.071463,-0.084826,-0.086907,0.004538,,,,-0.014502,-0.118607,-0.032291
1993,16.608333,,,,-0.064627,-0.097777,0.071546,-0.084817,-0.086753,0.004637,,,,-0.014560,-0.118475,-0.032223
1994,16.616667,,,,-0.064610,-0.097634,0.071611,-0.084757,-0.086553,0.004729,,,,-0.014533,-0.118336,-0.032135
1995,16.625000,,,,-0.064601,-0.097454,0.071674,-0.084701,-0.086381,0.004797,,,,-0.014496,-0.118201,-0.032053
1996,16.633333,,,,-0.064554,-0.097239,0.071757,-0.084659,-0.086215,0.004841,,,,-0.014518,-0.118100,-0.031973
1997,16.641667,,,,-0.064545,-0.097018,0.071813,-0.084654,-0.086051,0.004884,,,,-0.014472,-0.117972,-0.031877
1998,16.650000,,,,-0.064477,-0.096769,0.071876,-0.084571,-0.085855,0.004939,,,,-0.014381,-0.117819,-0.031780
1999,16.658333,,,,-0.064453,-0.096498,0.071938,-0.084592,-0.085690,0.004978,,,,-0.014361,-0.117667,-0.031694
2000,16.666667,,,,-0.064483,-0.096246,0.071992,-0.084613,-0.085552,0.005028,,,,-0.014369,-0.117495,-0.031616
2001,16.675000,,,,-0.064561,-0.096054,0.072058,-0.084621,-0.085412,0.005084,,,,-0.014312,-0.117290,-0.031534
2002,16.683333,,,,-0.064607,-0.095835,0.072167,-0.084680,-0.085273,0.005141,,,,-0.014334,-0.117081,-0.031465
2003,16.691667,,,,-0.064645,-0.095655,0.072264,-0.084692,-0.085068,0.005202,,,,-0.014387,-0.116876,-0.031398
2004,16.700000,,,,-0.064656,-0.095418,0.072337,-0.084663,-0.084802,0.005272,,,,-0.014359,-0.116619,-0.031323
2005,16.708333,,,,-0.064698,-0.095151,0.072414,-0.084669,-0.084496,0.005359,,,,-0.014449,-0.116348,-0.031272
2006,16.716667,,,,-0.064734,-0.094819,0.072475,-0.084606,-0.084107,0.005441,,,,-0.014404,-0.116005,-0.031201
2007,16.725000,,,,-0.064737,-0.094432,0.072546,-0.084662,-0.083740,0.005500,,,,-0.014449,-0.115670,-0.031147
2008,16.733333,,,,-0.064798,-0.094024,0.072603,-0.084594,-0.083281,0.005557,,,,-0.014461,-0.115275,-0.031074
2009,16.741667,,,,-0.064836,-0.093558,0.072651,-0.084649,-0.082830,0.005580,,,,-0.014541,-0.114912,-0.031032
2010,16.750000,,,,-0.064889,-0.093051,0.072695,-0.084569,-0.082294,0.005603,,,,-0.014546,-0.114491,-0.030981
2011,16.758333,,,,-0.064960,-0.092510,0.072718,-0.084571,-0.081753,0.005613,,,,-0.014646,-0.114094,-0.030939
2012,16.766667,,,,-0.065009,-0.091924,0.072760,-0.084547,-0.081172,0.005610,,,,-0.014649,-0.113621,-0.030889
2013,16.775000,,,,-0.065064,-0.091281,0.072801,-0.084529,-0.080569,0.005611,,,,-0.014699,-0.113100,-0.030835
2014,16.783333,,,,-0.065100,-0.090600,0.072839,-0.084541,-0.079932,0.005619,,,,-0.014774,-0.112568,-0.030782
2015,16.791667,,,,-0.065125,-0.089873,0.072874,-0.084609,-0.079284,0.005632,,,,-0.014815,-0.111969,-0.030725
2016,16.800000,,,,-0.065163,-0.089112,0.072923,-0.084694,-0.078611,0.005657,,,,-0.014867,-0.111332,-0.030651
2017,16.808333,,,,-0.065199,-0.088310,0.072996,-0.084720,-0.077857,0.005697,,,,-0.014904,-0.110636,-0.030563
2018,16.816667,,,,-0.065236,-0.087450,0.073059,-0.084733,-0.077019,0.005748,,,,-0.014966,-0.109897,-0.030481
2019,16.825000,,,,-0.065218,-0.086501,0.073140,-0.084746,-0.076109,0.005805,,,,-0.014986,-0.109100,-0.030391
2020,16.833333,,,,-0.065173,-0.085467,0.073224,-0.084753,-0.075121,0.005874,,,,-0.015038,-0.108267,-0.030309
2021,16.841667,,,,-0.065120,-0.084409,0.073303,-0.084674,-0.074025,0.005948,,,,-0.015072,-0.107404,-0.030217
2022,16.850000,,,,-0.065028,-0.083280,0.073392,-0.084592,-0.072931,0.006015,,,,-0.015156,-0.106515,-0.030126
2023,16.858333,,,,-0.064933,-0.082147,0.073462,-0.084523,-0.071828,0.006073,,,,-0.015200,-0.105599,-0.030039
2024,16.866667,,,,-0.064917,-0.081010,0.073526,-0.084521,-0.070733,0.006134,,,,-0.015243,-0.104675,-0.029954
2025,16.875000,,,,-0.064976,-0.079875,0.073586,-0.084490,-0.069656,0.006176,,,,-0.015246,-0.103718,-0.029856
2026,16.883333,,,,-0.065031,-0.078813,0.073675,-0.084496,-0.068605,0.006208,,,,-0.015212,-0.102715,-0.029748
2027,16.891667,,,,-0.065099,-0.077763,0.073760,-0.084492,-0.067545,0.006248,,,,-0.015277,-0.101735,-0.029653
2028,16.900000,,,,-0.065209,-0.076738,0.073857,-0.084470,-0.066488,0.006312,,,,-0.015320,-0.100721,-0.029555
2029,16.908333,,,,-0.065309,-0.075745,0.073963,-0.084536,-0.065482,0.006387,,,,-0.015341,-0.099687,-0.029444
2030,16.916667,,,,-0.065355,-0.074750,0.074088,-0.084569,-0.064462,0.006489,,,,-0.015352,-0.098677,-0.029334
